payslip_id,end,employee_code,code,amount
32264ed3-2dfc-41be-aa1d-588ab51aa86d,2018-06-17,1963,T001 - Term A - Annual Lve,12865.67
32264ed3-2dfc-41be-aa1d-588ab51aa86d,2018-06-17,1963,T002 - Term A - Lve Loading,2251.49
32264ed3-2dfc-41be-aa1d-588ab51aa86d,2018-06-17,1963,T003 - Term A - Long Service Lve,10554.97
32264ed3-2dfc-41be-aa1d-588ab51aa86d,2018-06-17,1963,T986 - Redundancy - With Prior Support,22539.34
32264ed3-2dfc-41be-aa1d-588ab51aa86d,2018-06-17,1963,T988 - Payment in lieu of notice - Redundancy,8668.98
32264ed3-2dfc-41be-aa1d-588ab51aa86d,2018-06-17,1963,A013 - Car B/Tax,1586.53
32264ed3-2dfc-41be-aa1d-588ab51aa86d,2018-06-17,1963,P001 - Co. Super 9.5%,329.42
1ace46a9-4c87-44df-9bda-3d0724e86d4d,2018-06-17,2355,1 - Normal,3707.36
1ace46a9-4c87-44df-9bda-3d0724e86d4d,2018-06-17,2355,2 - O/T 1.5,2589.7
1ace46a9-4c87-44df-9bda-3d0724e86d4d,2018-06-17,2355,13 - Public Hol,436.16
1ace46a9-4c87-44df-9bda-3d0724e86d4d,2018-06-17,2355,P001 - Co. Super 9.5%,393.63
2ba400b5-a018-407b-8f0e-a25b1c2432da,2018-06-17,2355,2 - O/T 1.5,16389.51
2ba400b5-a018-407b-8f0e-a25b1c2432da,2018-06-17,2355,DMTX - AUS marginal Tax,6392.0
5719f381-14e4-4f3b-9965-e2b71c3ffcf3,2018-06-17,50015418,1 - Normal,4119.23
5719f381-14e4-4f3b-9965-e2b71c3ffcf3,2018-06-17,50015418,P001 - Co. Super 9.5%,391.33
76b336fa-64bf-445a-a799-3a11d434c437,2017-09-10,1155,1 - Normal,4019.23
76b336fa-64bf-445a-a799-3a11d434c437,2017-09-10,1155,P001 - Co. Super 9.5%,381.83
8cda3cd3-9bc5-42fc-9ca0-b8607df6fc80,2017-09-10,1963,1 - Normal,3467.59
8cda3cd3-9bc5-42fc-9ca0-b8607df6fc80,2017-09-10,1963,P001 - Co. Super 9.5%,329.42
4023ec8e-66e8-4b47-8c31-b177d137b20b,2017-09-10,2355,1 - Normal,3537.36
4023ec8e-66e8-4b47-8c31-b177d137b20b,2017-09-10,2355,2 - O/T 1.5,165.05
4023ec8e-66e8-4b47-8c31-b177d137b20b,2017-09-10,2355,11 - Sck/Pers,416.16
4023ec8e-66e8-4b47-8c31-b177d137b20b,2017-09-10,2355,A012 - Pager/On call,299.88
4023ec8e-66e8-4b47-8c31-b177d137b20b,2017-09-10,2355,P001 - Co. Super 9.5%,375.59
71450ab0-b006-4970-8ebd-b399aa42f80f,2017-09-10,50015418,1 - Normal,4119.23
71450ab0-b006-4970-8ebd-b399aa42f80f,2017-09-10,50015418,P001 - Co. Super 9.5%,391.33
40ee503f-74c4-42b4-8255-946a2760ff48,2019-04-07,2355,1 - Normal,4143.52
40ee503f-74c4-42b4-8255-946a2760ff48,2019-04-07,2355,2 - O/T 1.5,1799.16
40ee503f-74c4-42b4-8255-946a2760ff48,2019-04-07,2355,A012 - Pager/On call,149.94
40ee503f-74c4-42b4-8255-946a2760ff48,2019-04-07,2355,A042 - L - TRAVEL ALLOWANCE,240.0
40ee503f-74c4-42b4-8255-946a2760ff48,2019-04-07,2355,P001 - Co. Super 9.5%,393.63
bfaa4603-e0f6-4767-909a-5e88a4757770,2019-04-07,50015418,1 - Normal,4222.2
bfaa4603-e0f6-4767-909a-5e88a4757770,2019-04-07,50015418,P001 - Co. Super 9.5%,401.11
7b390dd9-7109-453d-8c2b-c8c0420a498e,2017-07-16,1155,1 - Normal,3413.46
7b390dd9-7109-453d-8c2b-c8c0420a498e,2017-07-16,1155,2 - O/T 1.5,110.01
7b390dd9-7109-453d-8c2b-c8c0420a498e,2017-07-16,1155,3 - O/T 2.0,330.0
7b390dd9-7109-453d-8c2b-c8c0420a498e,2017-07-16,1155,11 - Sck/Pers,240.38
7b390dd9-7109-453d-8c2b-c8c0420a498e,2017-07-16,1155,P001 - Co. Super 9.5%,347.11
961242ce-bd79-4537-94ea-619880329dd0,2017-07-16,1963,1 - Normal,3074.71
961242ce-bd79-4537-94ea-619880329dd0,2017-07-16,1963,11 - Sck/Pers,341.63
961242ce-bd79-4537-94ea-619880329dd0,2017-07-16,1963,P001 - Co. Super 9.5%,324.55
3de97827-4c8d-47a8-a166-37937b8daea9,2017-07-16,2355,1 - Normal,1976.76
3de97827-4c8d-47a8-a166-37937b8daea9,2017-07-16,2355,2 - O/T 1.5,99.03
3de97827-4c8d-47a8-a166-37937b8daea9,2017-07-16,2355,10 - Annual Lve,1581.41
3de97827-4c8d-47a8-a166-37937b8daea9,2017-07-16,2355,14 - LWOP,0.0
3de97827-4c8d-47a8-a166-37937b8daea9,2017-07-16,2355,A010 - Lve Ldg 17.5%,276.75
3de97827-4c8d-47a8-a166-37937b8daea9,2017-07-16,2355,A012 - Pager/On call,149.94
3de97827-4c8d-47a8-a166-37937b8daea9,2017-07-16,2355,P001 - Co. Super 9.5%,338.03
796553a0-0548-4357-b668-1871aee3ef9a,2017-07-16,50015418,1 - Normal,4038.47
796553a0-0548-4357-b668-1871aee3ef9a,2017-07-16,50015418,P001 - Co. Super 9.5%,383.65
107aa9a0-4c68-4795-bcb8-508a14bb1028,2019-06-16,2355,1 - Normal,4007.22
107aa9a0-4c68-4795-bcb8-508a14bb1028,2019-06-16,2355,2 - O/T 1.5,1172.18
107aa9a0-4c68-4795-bcb8-508a14bb1028,2019-06-16,2355,13 - Public Hol,436.16
107aa9a0-4c68-4795-bcb8-508a14bb1028,2019-06-16,2355,A012 - Pager/On call,299.88
107aa9a0-4c68-4795-bcb8-508a14bb1028,2019-06-16,2355,P001 - Co. Super 9.5%,422.12
9492c49c-16ec-4759-9eaa-604c5f05a0b8,2019-06-16,50015418,1 - Normal,4222.2
9492c49c-16ec-4759-9eaa-604c5f05a0b8,2019-06-16,50015418,P001 - Co. Super 9.5%,401.11
d6f24bd0-0685-4d7f-8537-998789849e94,2017-10-08,1155,1 - Normal,2813.46
d6f24bd0-0685-4d7f-8537-998789849e94,2017-10-08,1155,10 - Annual Lve,1205.77
d6f24bd0-0685-4d7f-8537-998789849e94,2017-10-08,1155,A010 - Lve Ldg 17.5%,211.01
d6f24bd0-0685-4d7f-8537-998789849e94,2017-10-08,1155,P001 - Co. Super 9.5%,381.83
7e22b71b-ca9f-49e1-9fc7-ec381d7ab9f0,2017-10-08,1963,1 - Normal,3467.59
7e22b71b-ca9f-49e1-9fc7-ec381d7ab9f0,2017-10-08,1963,P001 - Co. Super 9.5%,329.42
165deb35-4328-40bd-8845-77a06d4752c0,2017-10-08,2355,1 - Normal,3537.36
165deb35-4328-40bd-8845-77a06d4752c0,2017-10-08,2355,2 - O/T 1.5,891.27
165deb35-4328-40bd-8845-77a06d4752c0,2017-10-08,2355,13 - Public Hol,416.16
165deb35-4328-40bd-8845-77a06d4752c0,2017-10-08,2355,A012 - Pager/On call,149.94
165deb35-4328-40bd-8845-77a06d4752c0,2017-10-08,2355,P001 - Co. Super 9.5%,375.58
a90b87ff-52b0-4423-8f93-c739a73fbb9c,2017-10-08,50015418,1 - Normal,4119.23
a90b87ff-52b0-4423-8f93-c739a73fbb9c,2017-10-08,50015418,P001 - Co. Super 9.5%,391.33
35c96e11-2f0d-4ebd-976c-b122e2587bce,2019-06-28,2355,1 - Normal,4143.52
35c96e11-2f0d-4ebd-976c-b122e2587bce,2019-06-28,2355,2 - O/T 1.5,1144.92
35c96e11-2f0d-4ebd-976c-b122e2587bce,2019-06-28,2355,T998 - Term G - Lve Loading Post 17/8/93,1566.08
35c96e11-2f0d-4ebd-976c-b122e2587bce,2019-06-28,2355,T999 - Term G - Annual Lve Post 17/8/93,8949.04
35c96e11-2f0d-4ebd-976c-b122e2587bce,2019-06-28,2355,A042 - L - TRAVEL ALLOWANCE,180.0
35c96e11-2f0d-4ebd-976c-b122e2587bce,2019-06-28,2355,P001 - Co. Super 9.5%,393.63
f08413ca-a8c6-4462-8ffa-53440baf4463,2019-06-30,50015418,1 - Normal,3555.53
f08413ca-a8c6-4462-8ffa-53440baf4463,2019-06-30,50015418,11 - Sck/Pers,666.66
f08413ca-a8c6-4462-8ffa-53440baf4463,2019-06-30,50015418,P001 - Co. Super 9.5%,401.11
8861b44f-5bec-4e16-bd82-8ce4ec67f28e,2019-01-27,2355,1 - Normal,2071.76
8861b44f-5bec-4e16-bd82-8ce4ec67f28e,2019-01-27,2355,2 - O/T 1.5,2344.36
8861b44f-5bec-4e16-bd82-8ce4ec67f28e,2019-01-27,2355,31 - Training,2071.76
8861b44f-5bec-4e16-bd82-8ce4ec67f28e,2019-01-27,2355,43 - Travel Payable,327.12
8861b44f-5bec-4e16-bd82-8ce4ec67f28e,2019-01-27,2355,A012 - Pager/On call,149.94
8861b44f-5bec-4e16-bd82-8ce4ec67f28e,2019-01-27,2355,A042 - L - TRAVEL ALLOWANCE,120.0
8861b44f-5bec-4e16-bd82-8ce4ec67f28e,2019-01-27,2355,P001 - Co. Super 9.5%,393.63
73f9fd2d-299c-497a-a7ca-61a279a3da5e,2019-01-27,50015418,1 - Normal,4222.2
73f9fd2d-299c-497a-a7ca-61a279a3da5e,2019-01-27,50015418,P001 - Co. Super 9.5%,401.11
10ffc66c-0470-4003-b6b6-daac6cf3f1d3,2018-04-22,1963,1 - Normal,346.76
10ffc66c-0470-4003-b6b6-daac6cf3f1d3,2018-04-22,1963,11 - Sck/Pers,3120.83
10ffc66c-0470-4003-b6b6-daac6cf3f1d3,2018-04-22,1963,P001 - Co. Super 9.5%,329.42
a76db5bb-02b9-46ac-b769-740d8a14dece,2018-04-22,2355,1 - Normal,4143.52
a76db5bb-02b9-46ac-b769-740d8a14dece,2018-04-22,2355,2 - O/T 1.5,4007.22
a76db5bb-02b9-46ac-b769-740d8a14dece,2018-04-22,2355,A012 - Pager/On call,299.88
a76db5bb-02b9-46ac-b769-740d8a14dece,2018-04-22,2355,A042 - L - TRAVEL ALLOWANCE,360.0
a76db5bb-02b9-46ac-b769-740d8a14dece,2018-04-22,2355,P001 - Co. Super 9.5%,393.63
064d1009-ed04-4227-b82e-be4bd764d0bf,2018-04-22,50015418,1 - Normal,4119.23
064d1009-ed04-4227-b82e-be4bd764d0bf,2018-04-22,50015418,P001 - Co. Super 9.5%,391.33
